comment,rating
"Sesuai pesanan, anak saya seneng sekali. Tks gan",5.0
Barang sesuai dengan spec dan berfungsi dengan baik,5.0
"Puas, sesuai ekspektasi...........",5.0
Mantuuuuuuulllllll.........,5.0
barang sesuai dan kcepatan pngirimnya..Good,5.0
Untuk kedua kalinya beli ini. Fast respon,5.0
Kabel hdminya bagus dan kokoh. Udah dicoba jg kabelnya berfungsi bagus.,5.0
"Mantap gan keren work recomended, sesuai gambar",5.0
Belum di coba tp kayanya bagus,5.0
"respon cepat, packing super aman. sip pokoknya",5.0
Kabelnya kokoh dan sesuai deskripsi. Fast respon.,5.0
oke barang sudah diterima n dipasang gan. thanks.,5.0
"Sesuai hargalah, lumayan buat kerja hehe",3.0
"Mantap, it works. Sesuai ekspektasi",5.0
paket sudah di terima...,4.0
"Pengiriman cepet bgt,,barang jg sudah dipakai,,berfungsi dgn baik..",5.0
respon cpat semoga barang dpat berfungsi dg baik. blm di cba,5.0
Barang  berfungsi  dengan baik..ada jaminan  garansi 1tahun,5.0
"Brg udh smpai, terimakasih kerjasamanya om. 👍👍👌",5.0
"Barang sesuai, semoga awet",5.0
"Barang sesuai deskripsi, kualitas cukup bagus. Semoga awet....",4.0
Terimakasih paket sdh saya terima dgn baik,5.0
"Kwalitas bagus, pengiriman cepat, Thanks...",5.0
"Kwalitas barang bagus, pengiriman cepat. Thanks...",5.0
"Fast respond , recommended seller",4.0
Sipppppppppppppppppppppppooooooooopppppp,5.0
"Barang baru tapi disini udah ada sparepartnya mantepp boss, bener2 original dan oke batreynya",5.0
"Respon Cepat Sekali, pesan sore jam 4, malam udah dikirim,,,besoknya sampe...!
Barang baguss,,, TOP bangets..",5.0
"Produk mantap jaya, berfungsi normal. Thanks Gan",5.0
"Ada bengkokan di deket tombol power, dan dudukannyaa patah, tapi masih bisa di akalin. Jadi it&#39;s ok lah.",3.0
"Barang sesuai deskripsi &amp; pesanan, berfungsi baik &amp; normal..tq gan",5.0
Toppp nih barang dateng langsung bongkar pasang jossss tanpa kendala,5.0
Fast respon dan safety packing.....,4.0
Produk berkualitas  berfungsi  dengan baik,5.0
Barang sesuai pesanan dan baik,4.0
"Joss..mantap..barangnya sesuai yg diharapkan,,bagus poll,respon penjual baik.",5.0
nice gan. lancar jaya kabelnya,5.0
"Mulus, sesuai deskripsi",5.0
"Note nya 24 pin. Cuma sayang, satunya 20pin. Semuanya normal",5.0
Trimsssss bossssss udah sampai,5.0
2nd order.. mantap.....,5.0
Blm ditest......................,3.0
overall ok.........................................................,5.0
"Lumayan barangnya, semoga awet",4.0
"Packing sudah terbuka, tidak rapi, tapi karena pas dicoba nyala, ya sudah lah. Belum terbukti bisa fast charging sih.",5.0
"Berfungsi baik, semoga awet ..... !!!!",3.0
Barang sesuai yang dipesan dan kirim nya cepat,5.0
Sesuai deskripsi proses juga sangat cepat terimakasih,5.0
pembelian ke 3 mantap sampai terus sesuai,5.0
Responya mantap saya rekomendasikan,5.0
Bagus.. cepat..  murah..,5.0
"Langganan dr dulu, puas pelayanan cepat ga pakai lama produk original",5.0
"barang sudah di terima dengan baik dan packing rapi, thxs gan",5.0
"sdh beli beberapa kali, selalu puas terimakasihh",5.0
Lihat bintang untuk menggambarkan kepuasan.,5.0
Barang sesuai deskripsi. Recommended seller. Thanks.,5.0
"produk ori, packing oke",5.0
Gooooooooooooooooooooood,5.0
"Packing rapih,barang terjaga",5.0
harga bersahabat dan original,5.0
Barang telah saya terima.Terimakasih,5.0
"Produk sesuai pesanan, terima kasih",4.0
Seller very fast respon.. Makasi ya,5.0
penjual ramah dan responsif.. Barang sesuai deskripsi,5.0
"Sesuai ekspektasi, Good. Recommended Seller!!!",5.0
Bagus. Sesuai yg diharapkan,5.0
Produk mantap tinta mantap,4.0
"Sudah langganan ke sekian kali di toko ini dan kiriman selalu SUPER CEPAT, packaging rapi dan tintanya ORI. MANTAP, GAN !!!",5.0
"Barang sudah diterima, seller fast response",4.0
Sesuai pesanan....................,5.0
"Barang bagus, respon cepat, pengiriman cepat",5.0
Good product..fast respond..thnx seller,5.0
Mantap bisa ngeprint lageee,5.0
"Barang bagus, seller responsif dan tanggung jawab",5.0
Barangnya mantap. Terima kasih.,5.0
"ini juga orederan ke 3 kalinya, aman alhamdulillah seperti biasa",5.0
Barang sesuai iklan. Respon seller cepat. Mantap,5.0
Makasih ka barang sudah sampai dan pengiriman cepat,5.0
Barang sesuai dng deskripsi.,5.0
packaging rapih cepat sampai tujuan.....,5.0
Barang sdh diterima dlm keadaan baik. Pengiriman jg cepat.,5.0
"Barang sudah diterima, bagus. Terimakasih",5.0
seperti biasa tepat waktu,5.0
barang sudah diterima. thx,5.0
Pembelian yang keempat di lapak ini.....,5.0
respond cepat..barang sesuai...terima kasih gan...,5.0
xhhxjebebeixuaipqpxpxkdnwbhwuw Xxx Thanks,5.0
"Layanan super cepat, produk ok",5.0
Barang bagus.. terimakasih,5.0
"Tq Seller,  fast shipping...cuma item blm di coba...buat cadangan soalnya",5.0
Original 100% dan cepat,5.0
"Kecewa sama pengiriman jne karna kasih barang ku ke alamat yg salah. Tapi syukurnya admin yg baik hati ini mau bantuin buat konfirmasi ke pihak jne nya. Thnks, over all very good 👍",5.0
"Barang berfungsi baik, respon cepat, harga murah....",5.0
Sip mantap ommmmmmm trims,5.0
Sesuai deskripsi mantaap,5.0
Topppppppppppppppppppp,5.0
"Respon cepat, barang cepat sampai, barang sesuai 👍",5.0
Sesuai pesanan dan tinta asli karena langsung terdeteksi oleh printer.,5.0
Pengiriman cepat dan sesuai pesanan. thx,5.0
Produk sangat baik dan pengiriman cepat,5.0
Barang sesuai pesanan dan kirimnya cepat,5.0
"Pengiriman produk sangat cepat. Langsung bisa dipakai.
Recommended seller.",5.0
Barang dan layanan oke........,5.0
"Kirimannya cepat kayak the flash, sellernya ramah, packingnya rapi.",5.0
Selalu repeat order disinu.. thankyou,5.0
"Produk sesuai deskripsi, pengiriman cepat, pakai go send hari yang sama langsung sampai. Agan nya fast response kalau di chat. Mantep",5.0
"packing bagus, barang oke.. mantaplah",5.0
mantaaaaaaaaaaaaaaaaaaaaaaaappppppppppppppppppppppppppppppp,5.0
"Bagus, mudah-mudahan berfungsi dengan baik",4.0
Barang sesuai yang dipesan dan kirimnya cepat,5.0
Barang sudah saya terima. Terimakasih,5.0
Mantaaapp packaging rapihh,5.0
"Bagus dan pengiriman cepat.
Terima kasih",5.0
"Barang sudah di terima,  sesuai request",5.0
"Bagus, pengiriman cepat
Terima kasih",5.0
Pengiriman lumayan cepat,4.0
Terima kasih barang smp cepat sekali.,5.0
cepaaaaaaaaaaaaaaaaaaaaaaaaat,5.0
"Sesuai deskripsi, respon sangat cepat!!!",5.0
Produk asli &amp; pengiriman sangat cepat,5.0
barang terkirim sesuai pesanan :),5.0
Siiiiiiiiiiipppppppppppppp,5.0
Produk bagus respon cepat,5.0
Tinta ori dan respon sangat cepat seperti biasanya.  Recommended Seller,5.0
Terima kasih.....................,5.0
layanan cepat barang ori memuaskan terimakasih,5.0
"terima kasih untuk tintanya. barang OK, cepat sampai.",5.0
Pengiriman cepat bgt! Top!,5.0
"Sdh 2 kali pemesanan, kali ini baik, sesuai order. Barang original, ngga ragu deh. Memuaskan!",5.0
"Maaf baru ngulas, kmrn ga ada sinyal. Barangnya sampai cepet banget, packing rapi. Sudah dicoba dan berfungsi baik. Tengkyu",5.0
"Selalu puas beli disini. Barang kualitas ori, seller juga helpful sekali",5.0
baik cepat responnya penjual ramah....,5.0
Barang baguss........,5.0
Bagus.. ada segel hologramnya,5.0
"Pasti baguslah, kan ori ...",5.0
Barang sesuai pesanan dan cepat,5.0
"Barang lom di coba, semoga berfungsi dg baik.",5.0
Barang sesuai pesanan thx,5.0
Sudah repeat order.. ga perlu diragukan lg..,5.0
"Terima kasih banyak, cepat sampainya",5.0
sudah terima... tqqqqq,5.0
bagus as always.. tapi harga nya naik.. hiks,5.0
pengiriman cepat barang ori,5.0
Thank u .. kiriman cepat. Komunikasi mantap,5.0
Barang ud saya terima ya. Tq bgt. Packingannya rapi,5.0
Pengiriman super cepat dan puas,5.0
"packing box bagus, cartridge 678 diterima dengan bagus",5.0
trimakasih barang pking bgus,5.0
"Fast respond, brg sesuai pesanan",4.0
trimakasih gan barang bgus smua,5.0
barang cepat sampai thanks,5.0
barang sesuai .. fast respond,5.0
Goodddddddddddddddddd,5.0
good quality n fast shiping,5.0
"Barang original ada segelnya. Hanya saja packingnya jelek, cuma dibungkus kardus tipis jadi pas pengiriman boks produk penyok penyok. Barang sih masih aman.",4.0
"sering beli disini, dan selalu memuaskan barang asli, pelayanan mantap",5.0
"respon cepat, terima kasih",5.0
"selama ini barangnya good, thx",5.0
terima kasih maaf telat kasi ulasan..barang top recommended seller,5.0
barang sesuai yang di deskripsikan,4.0
ada harga ada rupa josgandos topmarkotop,4.0
"produk bgus, ! tolong perbaiki proses pengiriman, jangan nunggu sore,!",4.0
"CPT bgt pengiriman nya...tks
aku pasti belanja lg",5.0
fast response.. harga ok...,5.0
"tung si an kiak to,pau to an rapi kamchia nyia ah thew ka",5.0
"bagus 
cepet sampai
semoga terus jaga kualitas",4.0
barang diterima dan sesuai pesanan,4.0
"Barang telah diterima dengan baik, include nota + kartu nama. Sukses untuk tokonya",5.0
topcerrrrrrrrrr............,4.0
barang telah diterima tq gan,5.0
Diterima dengan baik....,5.0
"Pengiriman cepat, kemasan baik",5.0
sellernya fast response dan produknya dijamin original,5.0
Produk diterima dengan baik dan sesuai deskripsi.,5.0
Barang sesuai deskripsi. Terima kasih gan,5.0
"barang sudah diterima, barangnya asli dan beljalan dengan lancar tanpa kendala.",5.0
Seperti biasaaa. barang cepat dan mantaaabbb.,5.0
"Udah belanja 2x disini, cepet respon nya. Thanks ya..",4.0
fast response! jadi kalo butuh buru2 nggak susah,5.0
Cepat sesuai dgn deskripsi trusted,5.0
fast response.. barang sudah terima,4.0
Good catrigde black berfungsi dgn baik,5.0
"barang diterima
thanks",5.0
"produk asli, harga lumayan murah, makasih banyak ya",5.0
"Barangnya bagus gan dan pengirimannya juga cepat.
Sorry telat ulasannya hehehe.",5.0
Respon cepet.. Barang dikirim segera begitu order. Thank u.,5.0
"sangat cepat response penjual, dan proses pun  kilat.. tinta sesuai descripsi.. mantabs",5.0
Mantap diterima ga ada masalah,5.0
"waduh saya lupa, barang yg dikirim nya cepat sampai, kondisi bagus. hihihi",5.0
brg uda di terima boss.. makasih walau gojek menghadang. tetap di libas juga. rec seller banget dah ini.. tinta juga uda lgs di pake. bagussss....,5.0
sama lahhh kayak yg colour,5.0
"Kemarin beli, hari ini sampai... Waw.... Bisa liat resinya 012290114861917",5.0
mantappp sampe dengan selamat,5.0
"fast respon,terima kasih",5.0
Fast response! Recommended!,5.0
Cepat dan tepat waktu,5.0
"cepat sampai,, Thanks.",5.0
OK gan barang udah diterima packing good..,5.0
barang sesuai dengan deskripsi. recommended seller!!,5.0
"Top markotop Good marsogood 

Photobooth selfie? Ya digiSELFIE dong..",5.0
"Product yang dikirim sesuai dengan yang dipesan, respon dan pengirimannya baik dan cepat.",5.0
"terima kasih, sudah datang dan sesuai pesanan",5.0
Terima Kasih Barang Sudah diterima dengan baik,5.0
"Produk diterima dengan baik, dan sesuai dengan yang tertera pada deskripsi",5.0
syiip.. cepet dan akurat... makasiiih...,5.0
Pokoknya top markotop... fast response pisan. tks....,5.0
"Barang sdh di terima dgn baik, recommended seller",5.0
cepat sampai terima kasih,5.0
Mantap. Barang baik dan sesuai dengan pesanan. Terima kasih.,5.0
"Siiiip, barang sudah sampai. Sukses selalu",5.0
barang sesuai yang dipesan dan kirimnya cepat,5.0
Paket sdh sy terima dgn cpt sekali.. Blm melek mata.. Sdh dtng paketnya.. Kl ada promo.. Jangan lupa..,5.0
Terima kasih.........................,5.0
good barang diterima dgn baik,4.0
respon cepat. pelayanan sngat baik,5.0
"barang udah d trima baik gan.. 
thanks y..",5.0
"Barang sudah sampai, sukses selalu",5.0
produk yang diterima sesuai dengan yg tertera dan seterusnya.,4.0
"juossss...................................
..",5.0
respon sangat cepat dan pengiriman juga sangat cepat next time saya akan belanja disini lagi,5.0
"Terimakasih, sdh di terima
kualitas OK sesuai harga",3.0
"barang sudah sampai, sesuai dengan pesanan.. thx",5.0
"Recommended seller, pertahakan..",5.0
Good and quick transaction.,5.0
cepet respon penjualnya........,5.0
Fast respon dan ramah recomended seller,5.0
"Semoga bisa order kembali, sukses selalu",5.0
"Barang sudah sampai, sukses selalu.",5.0
"Barangnya telah sampai, sukses selalu",5.0
"Respon cepat, barang prima dan harga murah. Recomended seller. Thanks.",5.0
"terima kasih cepet sekali datangnya.. semoga jadi langganan terus, harga juga ok",5.0
"Barang telah sampai, sukses selalu",5.0
sudah terima. barang ok sesuai pesanan,5.0
Genuine dan Buset dah proses nya cepet bener. Baru kelar bayar uda langsung di pickup. Thank you gannn.,5.0
Barang masih segel dan bagus. Packing rapih dan respon seller juga cepat.,5.0
terima kasih... belum di pakai... masih disimpan dulu,5.0
Barang diterima dengan baik dan cepat,5.0
"Barang telah tiba, semoga bisa next order",5.0
ok recommended brg cpet siap,5.0
"Barang telah diterima dengan baik, semoga bs order kembali",5.0
Barang telah sampai sukses selalu,5.0
"Barang diterima dengan baik.
Semoga tidak ada masalah saat dipakai.",4.0
barangnya sesuai dengan deskripsinya.. pengirimannya cepat,5.0
"Barang telah sampai, semoga next bisa order lagi",5.0
"Siip barang telah tiba, next ditunggu order selanjutnya",5.0
respon cepat kiriman kilat. terima kasih,5.0
barang sesuai dan respon cepat. great job!,5.0
"Produk sesuai. Kualitas bagus, harga lbh murah",5.0
"Barang telah tiba, sukses selalu. Semoga next bs order lagi",5.0
siippppp........................................................gan,4.0
"Thank you! Respon cepat sekali dan ramah.
Produk sesuai deskripsi, masi original tentunya (y)",5.0
"produk sesuai dengan gambar, fast respon",4.0
"Barangnya telah tiba, mudah2an bisa order kembali",5.0
Produk sesuai pesanan dan respon yang cepat,5.0
"Barang telah sampai, semoga bisa order kembali",5.0
respon cepat dan pengiriman cepat,5.0
bagus.harga terjangkau..trimakasih,4.0
"barang asli, sesuai harapan harga termurah. Bravo",5.0
proses cepat dan barang sesuai deskripsi,5.0
"Respon cepat, barang sesuai deskripsi, packing aman rapi & pengiriman cepat... Mantap surantap gaaann...",5.0
"Barang sudah saya terima, Terimakasih",5.0
BAGUSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS,5.0
Proses pemesanan barang sangat cepat. Terimakasih,5.0
trima kasih sdh saya trima dlm keadaan baik,5.0
Respon cepat dan barang original,5.0
Sudah saya terima. Terimakasih,4.0
"Barang telah tiba, sukses selalu",5.0
terimakasih barang sudah sampai gan . sesuai pesanan,5.0
"Respon cepat, pengiriman cepat.. dan barang telah sampai.. sukses selalu",5.0
terima kasih barang sudah sampai. Packing aman,5.0
terimakasih :) ...................................,5.0
"respon cepat, tapi pengiriman kurang memuaskan saat menggunakan gojek",5.0
"Pelayanan sangat informatif dan product original produce by Malaysian expired Dec. 2018.
Packaging rapih meski hanya pakai kantung plastik kresek hitam yg dibungkus / sealed by lakban cokelat, di dalam nya disertai name card SJ Computer Cempaka Mas dan 1 lembar kwitansi pembelian.
Delivers by ojek online Gosend Sameday Service.
SJ Comp is recomended seller for printer supplies.
Thanks SJ Comp.
Thanks Tokopedia.",5.0
barang sesuai dengan yg di detail dan gambar..  pelayanan cepat,5.0
Carteidge udah sampe hp678. thank uuuuuuuuuu,5.0
gooooood mantaaaaaaap josssshhhh,5.0
Barang sudah saya terima dengan tepat waktu. Terimakasih,4.0
Thanks.....................................................................................,4.0
Thank you gan fast response and delivery,5.0
"Recommended Seller, responsive dan bertanggung jawab",5.0
Harga paling murah se rtoped. Barang Ori 100% dan cepat sampai. Jangan ragu beli di sini.,5.0
Fast respon..good service!! Tks ya ^_^,5.0
terima kasih utk respon cepatnya....wusss lgsg sampaai di tempat...,4.0
Produk sesuai dengan yang diinginkan Thanks.,5.0
"Kemasan rapih, barang belum dibuka",5.0
Barang sesuai spesifikasi dan kemasan baik,5.0
fast respon. sesuai deskripsi. good.... mohon maaf terlambat konfirmasi penerimaan krn yang menerima paket security dan baru diserahkan ke saya hari ini,5.0
Barang sampai dengan aman dan berfungsi baik. Makasih SJ komputer.,5.0
"Barangnya oke, suaranya bagus, terima kasih",5.0
👍 cukup keren untuk produk seharga ini,5.0
Oke.. sdh sampai.. thanks,5.0
"Mantapp berfungsi dengan baikk, thanks u gan",5.0
Barang sesuai dengan diskripsi,5.0
"bagus, barang masih oke",5.0
Istimewa.....pelayanan dan pengiriman nya cepat,5.0
Barang cepat sampai dan sellernya baik ... terima kasih,5.0
Barang mantap ! langsung nyala lagi internet,5.0
"barang ok, working well",5.0
Barang sudah diterima dengan baik. ..Thanks,5.0
brg murah dan asli. pengiriman cepat,5.0
"Ok gan terimakasih sesuai pesanan,maaf telat soalnya baru pulang",5.0
"thanks,gan...brg sdh diterima dengan baik...",5.0
"Packing bagus dan rapi... Pengiriman cepat dan sesuai dengan perjanjian. isi belum diperiksa, semoga juga Ok. thx",4.0
sesuai deskripsi... thanks,5.0
tinta canon pg 35 bk ori canon,5.0
"barang sesuai deskripsi, thanks....",5.0
cl 36 canon ori canon printer,5.0
Mantapppppppppppppppppppppppppppppppppp,5.0
Mantap.........tks gan,5.0
"Catridge original. Sesuai dgn foto. Packing rapih. Respon dan Pengiriman cepat.
Recommended seller.",5.0
Pelayanan Oke. Tq ya. God Job,5.0
mantappppppppppppppppp,5.0
"respon cepat, barang di terima dengan baik..",4.0
mantappppppppppppppoo,5.0
Cepat pengiriman dan reapon baik tingkatkan,5.0
Mantap. Udah beberapa kali beli di sini. Thanks ya,5.0
"Original cartridge, sesuai pesanan, response cepat, kemasan rapi",5.0
"Mantap, sesuai pesanan dan fast response. Langganan supply tinta kantor",5.0
Ty gan barang udah ane terima :),5.0
"Seller Ok, harga jg ....... ok",5.0
"Thanks sj komputer, barang ori dan seller selalu responsif",5.0
Udah sering beli dan selalu memuaskan baik seller maupun produknya. Sukses terusssss...,5.0
Okeeeeeeeee cepat sampai,4.0
"Oke lah, produk sesuai pesanan, penjual juga bagus. Pengiriman cepat, proses cepat. Thanks",5.0
langgan saya tiap bulan,5.0
barang dan respon memuaskannnnnn,5.0
Terimakasih barang sampai sesuai pesanan,5.0
Reapon cepat tp sayang harga ada yg tidak sesuai,4.0
Udah 2x beli disini. Sejauh ini memuaskan kualitas barang dan pelayanannya. Produk ori.,5.0
siaaaaaaaaaaaaaaaaaaaaaaaaaaaaap,5.0
fast response sellernya .thanks gan,5.0
Thank you. Good product.,5.0
"Barang sesuai, respon seller cepat.. oke banget..",5.0
"Mantabs, barang cepet sampe, sesuai pesanan",5.0
guuuud sellllller..............................................thx u,5.0
terima kasih sudah d terima,5.0
"Produk bagus, udah kesekian kali belanja disini",5.0
Barang sampai dengan cepat dan respon penjual baik,5.0
Penjual ramah dan jujur,5.0
Puas karena barang datang tepat waktu,5.0
Barang sesuai dg gambar. Respon cepat.,5.0
siippp trims.............................,5.0
